title,id,review_text,recommendation,posted_date,playtime
Warframe,Vault,"I love warframe, i play it all the time.",Recommended,2019.01.31,3.0
Warframe,Сбоку мульча,1 z najlepszych gier w swoim gatunku,Recommended,2018.11.24,1.0
Warframe,DeamLupus,I would just like to thank the creators of warframe and those who put time into making this game what it is. <3,Recommended,2017.12.01,1.0
Warframe,Taikiji,Better Than Destiny 2,Recommended,2017.11.25,478.5
Warframe,-|ZEC|◢◤AMG-,Seems good,Recommended,2017.11.24,0.8
Warframe,[dSR] Red Menace,"6400 hours later, its still good, wtf",Recommended,2016.04.06,6.0
Warframe,Zahara,"Warframe: C'mon you are a space ninja with crazy customization. What else do you need? Just download the game already, you won't regret it!",Recommended,2016.02.07,268.6
Warframe,Rider In The Sky,"Cyborg space ninjas with high powered weapons and machine space familiars. If you don't think this is tight, get out of my face.",Recommended,2014.11.13,2.0
Warframe,DRWAL12345,AWESOME.,Recommended,2014.09.20,85.3
Warframe,Kajoba,"-Great gamplay -Epic story -Bautiful artwork -Just...Epic -Some grinding-tolerable -Hack-N-slash, or shoot....or explosions...or arrows, fireballs, lightning bolts, sonic attacks, or...soul punches, you can also settle for invading the enemies' minds and making them kill each other.... -So many weapons-not kidding, can fit most playstyles as far as I know -....Space ninjas, c'mon guys, space ninjas! -Don't like space ninjas? Then be a space cowboy, or girl. Dont like that? Be a space Wizard! -Space ninja space dogs -Lazers. Giant lazers. -Plenty of lore -Bobble heads ---I absolutely recomend this game. Not only is there plenty to explore and try out, there is still new weapons and gear being added.",Recommended,2016.01.25,5.0
Warframe,tb_eest,Is pretty good,Recommended,2014.08.22,6.0
Warframe,manatauro,"I just love basicly everithing about this game, ecept the fact i always see myself coming back to it after a bit of playing it. I has a high amount of lore related content, lots of characters we call Warframes and its constantly being updated. And the best part-ITS COMPLETELY FREE...and its better then destiny XD",Recommended,2015.12.08,1.0
Warframe,buck,This game got my pregnant,Recommended,2014.06.10,658.7
Warframe,Kabelwurst,i like it,Recommended,2014.06.07,3.0
Warframe,Jocool1231,IT'S BUTIFUL-LY AMAZING,Recommended,2014.02.15,460.6
Warframe,Stotch,SWEET SPACE NINJA MADNESS FOR ALL!,Recommended,2013.07.12,1.0
Warframe,MonsTer Killer,10 out of 10 in my list of requirements for a awesome game.  1 year later still my favorite game and would recoment to everyone,Recommended,2016.11.17,3.0
Warframe,The_Fethrblaka,"Absolutely an amazing free to play game. Have over 200 hours into it alone, and it's always evolving. While there can be a good amount of downtime between updates every once in a while, the amount of weapons, warframes(guys you play as), things to collect, dojo to build or clans to join, and friendly community, there's no reason not to play. I've only once put about twenty bucks into this game for some early warframe slots and weapon slots. Since then, I've made all I ever needed by selling items in-game. Great market, just gotta keep up with prices.",Recommended,2014.06.20,856.8
Warframe,Voidcraft,"The support staff isn't very reliable and they need to test their events before releasing. Considering this game is so vast and expansive and frequently updated the way it is. I would have to say it's probably the best game you could ever play for free. Try it, love it, live it, and you will never quit it :D",Recommended,2015.08.23,1.0
Warframe,pikethorne,"Warframe is a great free-to-play experience that respects you enough to understand its wide variety of systems without bogging down the experience with overly long introductions or explanations. For those who enjoy the experience of working long and hard towards a goal, improving yourself, and shooting things while jumping around like a lunatic; this game is for you.",Recommended,2019.06.29,476.1
Warframe,Franzitrone,"Warframe requires quite a bit of time to get into, but it's a lot of fun once you have.",Recommended,2016.11.27,1.0
Warframe,Manami,This ggame is amazing!,Recommended,2016.11.24,55.6
Warframe,TheWrongIdiot,It's ok i guess. just a few more missions. just one more.,Recommended,2016.08.16,1.0
Warframe,iGOR,Warfarm 4.0,Recommended,2017.11.23,788.1
Warframe,Kona,yes,Recommended,2019.11.27,733.4
Warframe,Feesh,Farming Simulator.,Recommended,2018.11.23,1.0
Warframe,Diet Baja Blast,"Look at them, they come to this place when they know they are not pure. Tenno use the keys, but they are mere trespassers. Only I, Vor, know the true power of the Void. I was cut in half, destroyed, but through it's Janus Key, the Void called to me. It brought me here and here I was reborn. We cannot blame these creatures, they are being led by a false prophet, an impostor who knows not the secrets of the Void. Behold the Tenno, come to scavenge and desecrate this sacred realm. My brothers, did I not tell of this day? Did I not prophesize this moment? Now, I will stop them. Now I am changed, reborn through the energy of the Janus Key. Forever bound to the Void. Let it be known, if the Tenno want true salvation, they will lay down their arms, and wait for the baptism of my Janus key. It is time. I will teach these trespassers the redemptive power of my Janus key. They will learn it's simple truth. The Tenno are lost, and they will resist. But I, Vor, will cleanse this place of their impurity.""",Recommended,2024.01.08,2.0
Warframe,Markzerow,"This game just gets better everyday. I must congratulate the devs because every time I launch this there's always some great new content for everyone to enjoy! And, of course, it's free to play, so check it out. I'm sure you won't be disappointed.",Recommended,2018.11.23,12.3
Warframe,Metinow44,Best F2P game I've ever played.,Recommended,2017.11.27,760.7
Warframe,Mike_L,Warframe is one of the best F2P games you can get your hands on. Full of Content and great gameplay.,Recommended,2017.11.25,2.0
Warframe,SpaceBallsJim,"Alot of grind, alot of fun, amazing graphics and sounds, great co-op. Quite often host migration can get annoying. Superb open world part of the game. Tons of weapons, warframes, addons, cosmetics, pets, sentinels, quests, side quest storylines... Thumbs up for mastery rank tests, they are gonna get you mad and angry sometimes. But rewarding as you progress to higher ranks. Trading in the game could be improved but its functional to some point. Works, but can be issues. Game works on very old pc and thats a big plus. But if you want to go to open world part of the game you gonna need stronger pc with more ram and better GPU. Game is free so i highly recommend. item mall use is optional. You can get all for free you can buy in the store for real money, but grind is needed. And alot of trading.... You can also mine minerals and gems in game, there is fishing and alot of crafring... and mods (as ingame gameplay mechanics) for every single piece of equipment you can get your hands on... Once you play and get into the game you wont know what to do first, there is so much stuff to do...",Recommended,2018.08.30,3.0
Warframe,LysiTek🎵,I still recommend this game.,Recommended,2017.11.25,947.1
Warframe,El Eskalator,If you haven't played this game yet you're a dingus,Recommended,2016.11.25,1.0
Warframe,sinstra2,"Enjoyed the game but bring friends, hard to solo but there are plenty of people to join up with if you want to go public. Nice graphics, some coool environments and lots of ways to collect and build equipment. I like that you can be competitive without spending cash but found it hard not to...lol I had some controller issues when I started playing (some mine, some theirs) but it's working great now. I would definatey recommend this game",Recommended,2018.07.02,260.6
Warframe,badxben,"Pros:  - Free 2 Play. You can acquire anything in the game without paying a single penny, if you put enough effort into it.  - Fun movement system  - Beautiful graphics  - Fashion is a thing.  - Multiple different playstyles possible.  - I have no personal opinion on PvP as I haven't tried it, but I do know it is modified to be balanced. I know for a fact that Warframes' ability skills are modified.  - Chill community.  - Nice trade system. Can easily acquire premium currency known as platinum. You have to know what you're doing and there's multiple websites that even help you price things you want to sell or even check prices for something you want to buy.  - Clans have enormous member capacity.  Cons(these really aren't cons for me, but they might be for some of you):  - Repetitive in some way.  - Endless grindfest.  - Crafting things can take anywhere between 1 minute to 72 hours. There is no multiple crafting of something, unless you own a blueprint for it that crafts a specific number of the particular item at increased costs obviously. You can rush crafting using premium currency know as Platinum.   My advise to you strangers, try the game. While you're at it, make sure you take advantage of the wonderful community-made websites that I will link below:  - Your epitome of the game. All your questions are hidden deep inside and you must perform extremely difficult finger movements to locate them. Use at your own risk, but do use it 4realdawg.  - Need to sell? Need to buy? Need to trade? Need to check prices? All in here son. I mean the website obviously.  - ""Second Opinion"" or alternate to warframe.market. This website is still in beta and does not have everything yet.   ... ok I should stop here.   Try the game already, it's worth a try.. im4realdawg.",Recommended,2017.11.16,703.8
Warframe,Fireplay™,a very fun game to play  a free to play game that has a great story many different weapons with most of them has a unique effects also with different warframes to choose from ( and also prime variants)  you can always get the weapons and warframes for free either from a specific quest or farm them from bosses and missions  overall its a great F2P game,Recommended,2017.07.03,1.0
Warframe,Sivarra,"Warframe - Is about having slaying and grinding, everything in your sight and that's the most enjoyable thing you can do out of many other possibilities, that you can do in here. For a F2P game the amount of a content you can get is huge, and that's the only reason I'm still coming back to warframe even if I get bored of it.  It's like those 'old' game, you will still comeback to it because it's too good to be left behind, Also you can play with friends which will make your playtime even better, especially if you just started to learn the game.  The only advise, I can give is 'Take your time and READ to understand everything'. Don't rush it's never going work out for you.",Recommended,2016.03.09,1.0
Warframe,pulseAngel,"Look at them, they come to this place when they know they are not pure. Tenno use the keys, but they are mere trespassers. Only I, Vor, know the true power of the Void. I was cut in half, destroyed, but through it's Janus Key, the Void called to me. It brought me here and here I was reborn. We cannot blame these creatures, they are being led by a false prophet, an impostor who knows not the secrets of the Void. Behold the Tenno, come to scavenge and desecrate this sacred realm. My brothers, did I not tell of this day? Did I not prophesize this moment? Now, I will stop them. Now I am changed, reborn through the energy of the Janus Key. Forever bound to the Void. Let it be known, if the Tenno want true salvation, they will lay down their arms, and wait for the baptism of my Janus key. It is time. I will teach these trespassers the redemptive power of my Janus key. They will learn it's simple truth. The Tenno are lost, and they will resist. But I, Vor, will cleanse this place of their impurity.",Recommended,2014.04.15,3.0
Warframe,Mr. Krabs,"This game is awesome, very time consuming but it worth it.",Recommended,2015.05.30,2.0
Warframe,Sofi,"It so addicting, kill kill kill!",Recommended,2014.06.14,618.7
Warframe,AgentRaze,"What are you waiting for!? Don't play this game alone, bring your friends and get the full CO-OP experience!",Recommended,2014.05.29,1.0
Warframe,Tonberry,HELL YEAH HAHA THIS GAME IS TOO FUN TO BE TRUE,Recommended,2014.05.08,52.0
Warframe,Dalis918,"Well paced game. If you stick with the game past the first couple of planets then you find the game opens up for you significantly, by which point you should have a fair grasp of the basics and functions",Recommended,2013.12.26,7.0
Warframe,FLUFFY,"I would recommend this game to people who are used to the diablo style of grinding, as well as have a group of friends to play along with. This game can get very tiresome fast unless you form a clan or join one and do missions with your clan mates. Pvp is also not were it should be, it has a lot of balancing to do but has a ton of potential.",Recommended,2013.11.28,37.6
Warframe,Hal,"Command a highly armed and extremley dangerous Warframe as you cut, shoot, and leap through a variety of levels and enemies! Take on the overwhelming power of the Grineer! Cut down the poweful legions of the Corpus! Fight off the rampant Infestation! With a variety of Warframes ranging from Sonic Abilities to Gravitational Control, the possibilities are limitless!",Recommended,2013.08.15,1.0
Warframe,Satsujinki,"My friend: Tell me what is your favorite song?  Me: Cold: the air and water flowing. Hard: the land we call our home. Push to keep the dark from coming, Feel the weight of what we owe.  This: the song of sons and daughters, Hide the heart of who we are. Making peace to build our future, Strong, united, working 'till we fall.  Cold: the air and water flowing. Hard: the land we call our home. Push to keep the dark from coming, Feel the weight of what we owe.  This: the song of sons and daughters, Hide the heart of who we are. Making peace to build our future, Strong, united, working 'till we fall.  And we all lift, and we're all adrift together, together. Through the cold mist, 'till we're lifeless together, together.",Recommended,2017.01.09,2.0
Warframe,Kentaro,"Wanna grind?! Welcome to grind-space!  (Just need a budge ofc, but the game is good)",Recommended,2016.11.24,713.0
Warframe,Mahito,This game has to be one of the best free to play that I ever played It has a nice graphics and great game story if i could play this the hole time I would do it,Recommended,2018.07.18,3.0
Warframe,Ripper,One of the best games I've ever played. Can easily spend hours playing. Highly reccommended!,Recommended,2016.11.24,989.6
Warframe,froggy armor,Eh.,Recommended,2016.01.25,13.0
Warframe,kaaos,"Warframe is probably the best free-to-play multiplayer game I've experienced. It's not perfect, but the game packs insane amounts of content and depth without obvious paywalls, provides an enjoyable gameplay loop with more than enough variety and boasts one of the more unique and consistent visual styles in the market. While I never quite fell in love with it, Warframe provides a really high quality co-op experience and I'd recommend everyone to atleast check it out.  Technically while Warframe is free, everything ties into the basic loop of grinding missions to level up and gain resources. There's always something to upgrade or strive forwards to, and there's enough genre-defying optional content like fishing and pet-breeding along with single player quests to keep it all interesting for a long time. I personally enjoyed the optional content far more than I probably should've (such as snapping pictures of rare enemy types), but even then I was genuinely impressed of how many interesting designs there are among hundreds of weapons and warframes. The game's a literal timesink, especially as a 4-player co op where you can face actually challenging missions.  As a negative footnote, you can really tell that Warframe is slowly built on top of itself along the way. It still suffers heavily from confusing UI design and ancient progression systems which can really turn off a newcomer without any guidance. I feel like there's a lot that could be done to streamline the experience without sacrificing the depth of the overrall game.",Recommended,2018.03.26,135.9
Warframe,Spodeian,Personally I love this game. It is a grind early on but I think it is very comparable to Payday 2 when it comes to the roots of levelling and getting money but in warframe it takes forever to level up and when you get bored of a weapon instead of resetting the level you just sell it and make a new weapon. Now of course the devs took the opportunity to put in micro transactions but I have no regrets for any money I have spent on this game because I have had so much fun.,Recommended,2014.11.20,586.9
Warframe,Bruudwin,"was notified i have played this game for 2020 hours, i find it appropriate since it is the awful year 2020.  I somewhat recommend the game, just about everything can be earned for free without paying a dime. Takes a longggggggggggggggggggggggggggggggggggggggggggggg time to do so due to RNG though.  No paywalls of any kind! A lot of things can be bought instead of farming and grinding for them. Whereas some items can unfortunately only be farmed and grinded for. Everyone gets to suffer the time investment to earn those things!  Major updates are about once, thrice a year or so. Only reason to log in every single day is for the log in only rewards (weapons gear etc) on days 100, 250, etc or some numbered days of total log ins.  A mind boggling amount of weapons and customizations for everything. Its why end game is 'fashion frame' not 'warframe' :P  Obviously i received this product for free.",Recommended,2020.07.26,2.0
Warframe,Jynx,it's cool,Recommended,2019.12.28,1.0
Warframe,Midget Mafia,Decent game,Recommended,2016.12.27,10.0
Warframe,Juicy Magouz,best slide simulator i've ever played,Recommended,2013.12.29,33.2
Warframe,Astori Heichalot,"When the game is 7 years old and still updating as well as patches, you know you are in good hands, also it is the very reason why the game is still alive and kicking  Great graphic improvement, Great stories, even singleplayer would still be cool, but coop is way much more fun  Have a try, eventhough you started this game 7 years late, just give it a go game is good regardless how old it is",Recommended,2020.06.14,5.0
Warframe,Jormungandro,"I've been playing this longer than it says here, since I was into this before it was even on steam, and while I might take hiatuses everynow and then I always come back and it's always fun. Probably THE game I have played the most ever, and that's no small accomplishment.  Just give it a try, you just might fall in love like I did.",Recommended,2018.11.22,3.0
Warframe,g0re,"Warframe is a third person, cooperative, free2play, action game with a strong sci-fi theme that emphasized fast-paced gunplay as well as melee combat.  What I like: - Very stylish game, nice art style, unique aesthetic and you can do a lot of cool stuff like zipping around the level at high speeds, spinning through the air as a whirling tornado of blades and death and Max-Payne-Style bullet jumps while dual-wielding assault rifles - Large and ever expanding selection of weapons and abilities to use, there is something for everyone here. Want dual swords? Sure. Giant hammer? Of course. Machine guns that slice enemies to pieces? Yup. Shotgun-Axe-Hybrid-Thing? Yeah, game's got that too. - Large potential for optimization and different builds which is certain to please people that like to really get into the numbers game. - Customization options are quite impressive. Even without paying for cosmetics you have a good number of options to make your character look the way you want. You can change the color of just about everything, including your ""hub area"" space ship and a good number of cosmetics can be obtained just by playing the game. - Up until now (which is just over 50h in) the game has kept me motivated very well. It constantly throws new things at you (new weapons to craft and try out, access to more features, different mission types, etc.) even at this point which is nice.   - A good number of systems that make up the meat of the game are barely explained if at all. If you want to get the most out of it, you'll have to read up on it outside the game. - Although the environments are generated somewhat randomly from pre-created tilesets it all blends together after a while and can get a bit samey. I recommend switching between the different planets frequently just to break it up a bit. - As is the nature of the beast, the game relies heavily on grinding for gear and replaying missions. This doesn't really bother me too much but I'm sure some people will be put off by playing the same mission 10 times in a row just to get the something they already have in abundance instead of the one piece they need.   - While the game can be played solo for the most part it is definitely more enjoyable with a group, especially starting mid-game when the difficulty begins to ramp up. - I personally think the free2play model is well executed and fair, keeping most purchases completely optional. Many items in the item shop are priced quite highly though which - at least in my opinion - makes them not worth the money. I'd rather spend more time playing the game I enjoy then spending a lot of money on a shortcut. That said, there are a number of reasonably priced items in the shop that can enhance your game experience quite a bit. How you want to deal with that is of course up to you. It is entirely possible to get premium currency by selling rare items to other players for example so you don't have to spend actually money if you don't want to.   I enjoy Warframe quite a bit and will surely continue to play more of it. Can't beat stylish space ninjas with lightning guns and fire swords.   So turns out I did play more of it, quite a lot more in fact. The review above was written about a year ago and I still play the game almost every day. At the time of this writing, the Plains of Eidolon update is the most recent patch and I have to say it made me take a break from the game because the new open-wordly area lacks pretty much everything that actually makes the game itself great and adds a lot of unnecessary garbage that departs heavily from the ""kill stuff as awesome as possible"" formula. I sincerly hope that DE takes the criticism about that kind of content to heart and cosiders the future path of the game carefully because if they turn the whole game into Plains-style, large map, rep grinding fests it will lose some of it's space ninja magic!   So another major open world content update has just dropped in Fortuna. It seems that DE has decided that that is how the game is going to evolve from this point forward, which I personally find sad. Fortuna and the Orb Vallis (the surronding area) are about 200 times better than what the Plains of Eidolon turned out to be in my opinion, which is good. I am still very much not a fan of focussing on open world content but they have improved the way they approach it a bit. The area itself is a lot more interesting (not just a brown and grey mess) and the mission types are less annoying (though not by much). However, they once again added more and more stuff to the game that barely integrates with the rest. The community seems to love the new hoverboards but all I can think of is... does anybody else still remember when this game was about ninjas?!  That being said: it is still a great game and comes highly recommended to everybody that enjoys ninjas, fun weapons and making crazy builds to murder fools with!",Recommended,2016.02.21,1.0
Warframe,Howie,"A much better game than when it launched. Much more content, much more polish and a ton of more fun. Really enjoyable at the moment. There is a big UI update coming out in a couple of weeks. Get back to playing when that update is out!",Recommended,2014.07.06,7.7
Warframe,Nakra,"If you ask me, Best game of all time!! Free Shooter MMO Sci-Fi Ninja Game. Make your own perfect killing machine, Collect Mods to power op your Frame Pet and weapons!!! Good Hunting. xD",Recommended,2013.11.25,5.0
Warframe,MarnieBee,I loooooove this... this is by far one of the best games i have played,Recommended,2018.02.23,463.8
Warframe,Lime,Product received for free  Jump simulator,Recommended,2020.05.22,427.3
Warframe,WeekDay,Nobody will read my review so I Will Eat 1 Tablespoon of ketchup For Every Like this gets.,Recommended,2024.06.15,0.2
Warframe,FarOut,"As a space ninja you will kill zombies, aliens, and robots all while looking tottaly badass. Reminds me of Vindictus, Diablo-ish style loot system, Instanced missions, and cutting people in half. I was in the beta and had alot of fun and will return now that its on steam. Not Pay2win in anyway really since the game is all PVE. You can unlock all the Frames by doing missions and crafting them.  Update 2017: Its amazing how far this game has come since 2013, I would still recommend this game to all my friends.",Recommended,2013.03.26,1.0
Warframe,kittyco1190,"I'm one of the founders in this game, and this was one of my favorite PC games since the beginning beta version, around 2012-2013. I didn't have steam back then, so I downloaded it directly from the site. It had one of the best and friendliest communities. You meet amazing people as you play, as I have over the years that I have played this game. Of course, there will always be rotten apples, but that's anywhere.  The game is all about grind. You gotta work for all the materials, for the platinum (which can be used to buy anything else on the market in-game), for credits (which you need when you want to build something or trade), and resources that are needed to make your weapons, warframes, etc; and this will take some times (maybe even hours). But when you're with a great team, and chatting it up, time flies.  The graphics are great, and sometimes you may even bump into some of the devs in game :P  But overall, I think it's a game that may be fun and amazing for some people, but a game that may not be someone else's cup of tea. I say give it a shot and see for yourself. :) The game is always updating, it's always something new!",Recommended,2018.01.01,207.5
Warframe,Dragobantai,Awesome game. Many different play styles you can try out.,Recommended,2014.05.27,1.0
Warframe,Tim-houthí Yallahmet,Still one of the best out there for action and shooting.,Recommended,2023.04.28,1.0
Warframe,BlackSupremacy,You better have a high spec PC!!!,Recommended,2013.12.05,0.7
Warframe,kozyjester,"its like meth, its fun to do every once in a while with friends, and then take a long break, but partaking in it for weeks, months, or even years at a time as a normal part of your routine will result in severe problems with your prefrontal cortex and social matters.",Recommended,2016.01.09,1.0
Warframe,BraaiMeesterZA,One of the few truly Free to Play Games out there and still out there.  Very wide range of Gameplay and Story Modes integrated and open world environments for play.  Graphics is pretty awesome for a free game out there,Recommended,2019.06.29,373.4
Warframe,HellChaosRunna,"Warframe is a wonderful game, very easy to lose time in this stunning eye candy of a game.  From custom warframe coloring to skins to mods for custom builds.. this game has customization options better then any other game i've played. Definitely worth at least a try , everything can be farmed ingame with grinding hard or you can use plat purchased with real money (not needed)  Dont be that guy who walks past something that's perfect for him and not finding what he wants for years.. take 1 hour download the game and give it a try , you'll be surprised :P",Recommended,2019.05.02,25.9
Warframe,jumanji,"epic game, too good, unspeakable joy, i can`t go into details. you have to experience it for yourself to understand. if you`re a skeptic, its free so you have nothing to lose anyways.",Recommended,2014.07.24,1.0
Warframe,Catarah,I have NO idea what I'm doing but I LOVE THIS SO MUCH,Recommended,2023.03.27,886.6
Warframe,Living Sushi,"Pros -The core gameplay loop is dope. -Lots of different weapons and abilities. -Good gunplay despite the third person perspective. -The game doesn't give everything good at the start, some of it comes later. -Good lore and story. -Great sound design. -Looks good. -Most things don't require a lot of grinding in the same place. -The community is one of the best of any game. -Good interfaces. -It's satisfying. -Large updates. -Loads of content. -Devs are open about what they are doing. -Communty feedback is taken into account. -Fan created skins sometimes gets in, and said fan is given a cut of the profits Cons -Lots of grinding in general. -There are a few things that that require a lot of monotunous grinding. -Bad new player experience (They are working on it though) -Long wait times for weapons and Frames. -No real end goal. -Updates are a bit rare. -Customer support is somewhat slow at times. -The amount of things to do is quite overwhelming. -It is not very hard unless you challenge yourself. To sum up, it isn't for everyone, it is hard to get into, but hard to get out of.",Recommended,2019.11.27,3.0
Warframe,Wallahi im finished,totally awesome,Recommended,2018.11.22,339.0
Warframe,Ec0ryX,Good game and good graphics.Totally recomend!,Recommended,2017.12.31,8.9
Warframe,Rockhardey54,best f2ps: 1-tf2 2-dota2 3-warframe,Recommended,2017.11.28,965.0
Warframe,Carrot,On the grind,Recommended,2017.09.02,13.8
Warframe,𝖕𝖎𝖝𝖎𝖊,"If you like pretending to be a demi-god that's shrouded in murderous intent meandering through a solar system full of horrifically corrupt politicians, apathetically deadpan mad scientists, and mindless dispensable bio-mechanically engineered clones, you might like it.  TL,DR: You can run around cosplaying as the Doom Guy with a double barrel shotgun blasting the guts out of everything that moves.",Recommended,2016.01.13,4.0
Warframe,Cassius,"Rhino, nuf said",Recommended,2015.01.05,1.0
Warframe,GHÜS THE FREE MAN,Do you like fun?,Recommended,2014.07.22,56.2
Warframe,Akrosia,Warframe is a superb free to play game that you will be able to pump endless hours into. I downloaded it and instantly fell in love. This is by far the best free to play I have ever experienced.,Recommended,2014.03.15,721.7
Warframe,FaydsNotFunny,"S'pretty good. My wife left me. I got all the frames tho. Jokes on her though, I spent all of my money on Plat so she didn't get a dime in the divorce.",Recommended,2019.07.07,1.0
Warframe,Chet,It's alright,Recommended,2017.12.12,2.0
Warframe,spam musubi,"This game isn't noob-friendly. I was fortunate to have an account that I had a bunch of crap on before I went on hiatus. Unless you have a friend who's a veteran, you're gonna have trouble getting use to the mechanics, weapons, enemies, and levels.  However, once you ARE used to the game, you'll realize that it's worth the effort. There are a lot of things (missions, raids, sorties, petting animals, maybe conclave if you're into that) to do in the game.  If you do get to this point, I recommend having fun with the game instead of trying to be the most powerful player.",Recommended,2014.01.25,972.6
Warframe,ZomB Chkn,"Warframe is a cooperative Third Person Shooter which involves a strange blend of melee combat, shooting, and parkour. There, now that we've gotten the standards out of the way, Warframe is a good game, good meaning that it has its pros and it's cons. When it comes to pros, the graphics quality is amazing for a Free-To-Play game, everything stays moderately difficult (and even harder if you play like you're supposed to, you know, 2 or 3 friends all starting at the same time), and the parkour system is very smooth and easy to use, even for new TPS players. Since the last time I reviewed this game, it has changed greatly. Whereas before I was too scared to make a new weapon due to credit and resource restrictions, I've found that resources are much more common in most cases, so I've been free to experiment with guns and find the ones I like. (Latron I love ya baby.) Now I have a set of cleavers, two hammers, a machine gun, rifle, shotgun, several swords, and the list goes on. The best part about this, though, is that, since credits are more easily achievable now, I've been able to experiment without fear of losing much. Also, the way you earn warframes has also changed much. Whereas before, there was a chance that it may or may not spawn once every 5th moon after you've sacrificed your firstborn, now you're guaranteed to get a frame part after fighting the boss that drops them, so I've actually coughed up some plat and now have six warframes, all of which provide an incredible spin on gameplay, forcing you to change your playstyle for each frame. Of course, I've got a favorite, (Nyx I love ya baby.) but each frame is a refreshing take on the game that renews it completely. To continue, the levels are now actually changed. The levels change style depending on who's in control of the planet. Of course, if you play the same planet alot, then you may begin to notice that the levels are the same, but that can be expected of any game. However, it can still be a tad grindy at times, and several of my friends found the beginning of the game too hard a hurdle for them and quit early on due to the upper levels carrying them through the low levels and making the game boring for them, so if you're going to enjoy this game, it's a NECESSITY that you don't play public matchmaking. Players tend to rush through the levels and not allow the lowers to really enjoy the game or even get a kill, for that matter. If you're going to play, you either need to play by yourself or with friends.  I Recommend this game, (Provided you've got some friends to play this with.) Zombie Chicken",Recommended,2013.05.11,946.9
Warframe,nekoo nekoo,yes veri good i dont do reviews,Recommended,2019.12.01,881.5
Warframe,Kosomiguel,guns and cats and stuff,Recommended,2020.04.18,3.0
Warframe,RetroRender,"I've been a part of this game for close to three years now, and nothing has been more entertaining, than Warframe is today.",Recommended,2016.11.29,9.0
Warframe,kip,gud gam,Recommended,2017.11.23,2.0
Warframe,JeSuisUnePizza,Product received for free  fart and poop and pee,Recommended,2019.11.06,2.0
Warframe,RiptoR,"There isn't much handholding so you'll need to figure out how everything works, but you'll have a blast doing just that (it helps that the community is extremely helpful and friendly). And once you find your flow, the game will suck you in hard, so be prepared. I hadn't played since the closed beta, and only reinstalled it 3 months ago (109 days to be exact), but since then i've clocked over 550 hours in the game.  There so much to do and figure out, that it's hard to believe this game is actually free-2-play. Rest assured though, it certainly isn't pay-2-win. Warframe has one of the best monetisation schemes I've come across in F2P games. You can earn everything by simply playing the game (except for a large part of the cosmetic items), and you'll never feel like you need to spend real cash to progress in the game. I wouldn't be surprised if you end up buying a bit of platinum (the ingame premium currency) just to support the developers. I certainly did so.  So to conclude: If you don't mind the grind, you'll find this game will scratch an itch you never knew you had.  Highly recommended.",Recommended,2017.11.23,1.0
Warframe,Fuck Patrol #Hashtag,This game is a great grind!,Recommended,2017.07.02,512.1
Warframe,Xytan36,grofit,Recommended,2024.08.13,1.0
Warframe,aka,It's ok,Recommended,2016.03.31,286.0
Warframe,T.Hawk,"After putting a few hours in, I can say it's a pretty good game.",Recommended,2018.08.13,2.0
Warframe,cuby,perfect for people who like farming and lots of customization,Recommended,2021.03.28,929.8
Warframe,Samantha,awesome game...love it completley addicted to it.,Recommended,2014.09.01,1.0
Warframe,I n s a n E,Awesome Gameplay! Great game for time pass :) Lots of Fun playing it!!,Recommended,2014.03.08,1.0
Warframe,®∞†z๑,3 year later... STILL PRETTY AWESOME! Its free. In-game credit are able to be earned. Grinding game endlessly. Nice Graphic. Frequently updates. Lots of Weapons. Ninjas! Able to fly in space ninja style. Customizations for your characters. Pets. Have a ultimate ninja skill. Your own bloody warship.,Recommended,2016.11.24,2.0
Warframe,glub♥Linux,"✓ Excellent character design ✓ Excellent environment design ✓ Excellent game engine, impressive effects all around ✓ Good sound design ✓ Movement programing is very neat ✓ Procedurally generated levels! ✓ Various types of mission ✓ Online coop-multiplayer   ✘ No Linux support. :( ✘ Grinding is way overblown in this game now ✘ Many time consuming or time locked events ✘ Items are way too expensive for what they are ✘ Mission map navigation is very confusing ✘ Can't play some missions because nobody's playing them, impossible to play alone. ✘ NO LINUX SUPPORT?",Recommended,2013.03.27,214.2
Warframe,Zodd-Shazgoth,Literally unplayable,Recommended,2015.05.25,2.0
Warframe,thewind_,Game takes is a bit of a grind to get going but its a fun mob shooter. End game is lacking but the devs are constantly updating the game. Game keeps getting better and better every other month.,Recommended,2014.06.22,2.0
Warframe,bass,"Alright, this game may be somewhat pay-to-win; but, it is very easy to earn your way up the community and be LEAGUES better than those who have paid for platinum.  I give this game 5 out of 5 for the hard work put into it (though I experienced a glitch just last night, which was fine since it only lasted a couple seconds), and the voice acting is beyond what you'd expect.  Graphics quality is great for the type of game you're given and you can tell from a consumer's point of view that the models are very polished.  The game play is very nice, freeflowing ninja-esque fun! Stealth is achievable, but you can always go with the option of guns-blazing.  Overall the game is a great piece of technology at its finest, the community is always willing to help new players since its a challenge to even get good a the game and call yourself ""an expert Tenno"". If you're having thoughts of downloading this game, you really should, after all - it's free.  Addendum, 466 more hours in and the first sentence is already terrible. I should have worded it as pay to PROGRESS FASTER. Absolutely everything can be earned and grinded for besides TennoGen (community made items that sell for only actual money but royalties go to the community member who made it).",Recommended,2019.02.10,712.8
Warframe,Fluffles,It's ok I guess.,Recommended,2023.02.01,1.0
