sentence,topic
it brought me here and here i was reborn,43
this game is awesome very time consuming but it worth it,-1
hell yeah haha this game is too fun to be true,-1
well paced game,-1
if you stick with the game past the first couple of planets then you find the game opens up for you significantly by which point you should have a fair grasp of the basics and functions,38
i would recommend this game to people who are used to the diablo style of grinding as well as have a group of friends to play along with,3
with a variety of warframes ranging from sonic abilities to gravitational control the possibilities are limitless,14
making peace to build our future strong united working till we fall,34
making peace to build our future strong united working till we fall,34
just need a budge ofc but the game is good,-1
this game has to be one of the best free to play that i ever played it has a nice graphics and great game story if i could play this the hole time i would do it,0
one of the best games ive ever played,54
can easily spend hours playing,-1
highly reccommended,25
warframe is probably the best freetoplay multiplayer game ive experienced,-1
its not perfect but the game packs insane amounts of content and depth without obvious paywalls provides an enjoyable gameplay loop with more than enough variety and boasts one of the more unique and consistent visual styles in the market,-1
while i never quite fell in love with it warframe provides a really high quality coop experience and id recommend everyone to atleast check it out,60
theres always something to upgrade or strive forwards to and theres enough genredefying optional content like fishing and petbreeding along with single player quests to keep it all interesting for a long time,-1
i personally enjoyed the optional content far more than i probably shouldve such as snapping pictures of rare enemy types but even then i was genuinely impressed of how many interesting designs there are among hundreds of weapons and warframes,14
personally i love this game,28
now of course the devs took the opportunity to put in micro transactions but i have no regrets for any money i have spent on this game because i have had so much fun,-1
was notified i have played this game for  hours i find it appropriate since it is the awful year,-1
i somewhat recommend the game just about everything can be earned for free without paying a dime,-1
its cool,6
decent game,-1
best slide simulator ive ever played,35
when the game is  years old and still updating as well as patches you know you are in good hands also it is the very reason why the game is still alive and kicking  great graphic improvement great stories even singleplayer would still be cool but coop is way much more fun  have a try eventhough you started this game  years late just give it a go game is good regardless how old it is,24
ive been playing this longer than it says here since i was into this before it was even on steam and while i might take hiatuses everynow and then i always come back and its always fun,-1
probably the game i have played the most ever and thats no small accomplishment,-1
just give it a try you just might fall in love like i did,20
what i like  very stylish game nice art style unique aesthetic and you can do a lot of cool stuff like zipping around the level at high speeds spinning through the air as a whirling tornado of blades and death and maxpaynestyle bullet jumps while dualwielding assault rifles  large and ever expanding selection of weapons and abilities to use there is something for everyone here,-1
large potential for optimization and different builds which is certain to please people that like to really get into the numbers game,-1
customization options are quite impressive,39
even without paying for cosmetics you have a good number of options to make your character look the way you want,8
you can change the color of just about everything including your hub area space ship and a good number of cosmetics can be obtained just by playing the game,8
up until now which is just over h in the game has kept me motivated very well,-1
even at this point which is nice,16
while the game can be played solo for the most part it is definitely more enjoyable with a group especially starting midgame when the difficulty begins to ramp up,36
i personally think the freeplay model is well executed and fair keeping most purchases completely optional,0
id rather spend more time playing the game i enjoy then spending a lot of money on a shortcut,-1
that said there are a number of reasonably priced items in the shop that can enhance your game experience quite a bit,8
i enjoy warframe quite a bit and will surely continue to play more of it,32
so turns out i did play more of it quite a lot more in fact,7
fortuna and the orb vallis the surronding area are about  times better than what the plains of eidolon turned out to be in my opinion which is good,38
the area itself is a lot more interesting not just a brown and grey mess and the mission types are less annoying though not by much,37
the community seems to love the new hoverboards but all i can think of is does anybody else still remember when this game was about ninjas,5
that being said it is still a great game and comes highly recommended to everybody that enjoys ninjas fun weapons and making crazy builds to murder fools with,5
a much better game than when it launched,-1
much more content much more polish and a ton of more fun,53
really enjoyable at the moment,-1
there is a big ui update coming out in a couple of weeks,12
if you ask me best game of all time,64
good hunting,45
i loooooove this this is by far one of the best games i have played,54
as a space ninja you will kill zombies aliens and robots all while looking tottaly badass,5
i was in the beta and had alot of fun and will return now that its on steam,59
update  its amazing how far this game has come since  i would still recommend this game to all my friends,-1
im one of the founders in this game and this was one of my favorite pc games since the beginning beta version around,59
it had one of the best and friendliest communities,4
you meet amazing people as you play as i have over the years that i have played this game,-1
but when youre with a great team and chatting it up time flies,15
the graphics are great and sometimes you may even bump into some of the devs in game p  but overall i think its a game that may be fun and amazing for some people but a game that may not be someone elses cup of tea,-1
awesome game,65
still one of the best out there for action and shooting,22
,2
one of the few truly free to play games out there and still out there,0
very wide range of gameplay and story modes integrated and open world environments for play,38
graphics is pretty awesome for a free game out there,-1
warframe is a wonderful game very easy to lose time in this stunning eye candy of a game,19
from custom warframe coloring to skins to mods for custom builds this game has customization options better then any other game ive played,14
definitely worth at least a try  everything can be farmed ingame with grinding hard or you can use plat purchased with real money not needed  dont be that guy who walks past something thats perfect for him and not finding what he wants for years take  hour download the game and give it a try  youll be surprised p,3
epic game too good unspeakable joy i cant go into details,18
i have no idea what im doing but i love this so much,16
pros the core gameplay loop is dope,80
good gunplay despite the third person perspective,22
good lore and story,18
great sound design,1
looks good,6
the community is one of the best of any game,4
good interfaces,1
its satisfying,-1
loads of content,62
totally awesome,6
good game and good graphicstotally recomend,1
best fps tf dota warframe,82
do you like fun,52
warframe is a superb free to play game that you will be able to pump endless hours into,27
i downloaded it and instantly fell in love,16
this is by far the best free to play i have ever experienced,0
spretty good,29
i was fortunate to have an account that i had a bunch of crap on before i went on hiatus,-1
however once you are used to the game youll realize that its worth the effort,13
if you do get to this point i recommend having fun with the game instead of trying to be the most powerful player,-1
there now that weve gotten the standards out of the way warframe is a good game good meaning that it has its pros and its cons,-1
when it comes to pros the graphics quality is amazing for a freetoplay game everything stays moderately difficult and even harder if you play like youre supposed to you know  or  friends all starting at the same time and the parkour system is very smooth and easy to use even for new tps players,47
since the last time i reviewed this game it has changed greatly,-1
latron i love ya baby,16
the best part about this though is that since credits are more easily achievable now ive been able to experiment without fear of losing much,8
of course ive got a favorite nyx i love ya baby,16
but each frame is a refreshing take on the game that renews it completely,-1
i recommend this game provided youve got some friends to play this with,-1
yes veri good i dont do reviews,40
ive been a part of this game for close to three years now and nothing has been more entertaining than warframe is today,32
gud gam,71
there isnt much handholding so youll need to figure out how everything works but youll have a blast doing just that it helps that the community is extremely helpful and friendly,4
warframe has one of the best monetisation schemes ive come across in fp games,-1
highly recommended,25
this game is a great grind,3
after putting a few hours in i can say its a pretty good game,7
perfect for people who like farming and lots of customization,35
awesome gamelove it completley addicted to it,21
awesome gameplay,-1
great game for time pass  lots of fun playing it,-1
,2
still pretty awesome,6
nice graphic,1
excellent character design  excellent environment design  excellent game engine impressive effects all around  good sound design  movement programing is very neat  procedurally generated levels,1
game takes is a bit of a grind to get going but its a fun mob shooter,3
game keeps getting better and better every other month,57
alright this game may be somewhat paytowin but it is very easy to earn your way up the community and be leagues better than those who have paid for platinum,48
i give this game  out of  for the hard work put into it though i experienced a glitch just last night which was fine since it only lasted a couple seconds and the voice acting is beyond what youd expect,7
graphics quality is great for the type of game youre given and you can tell from a consumers point of view that the models are very polished,1
the game play is very nice freeflowing ninjaesque fun,5
stealth is achievable but you can always go with the option of gunsblazing,31
overall the game is a great piece of technology at its finest the community is always willing to help new players since its a challenge to even get good a the game and call yourself an expert tenno,44
if youre having thoughts of downloading this game you really should after all  its free,0
looks good havent played it yet tho,7
its free its one of the best,30
just go for it,20
although a bit complicated and hard to get into at first warframe continues to be one of the best games on pc and considering its free im so shocked how good the game is,27
with a gripping story and plenty of action to keep you coming back with new open world area warframe is a must play,-1
good although it can get repetitive if you dont go out of your way to put variation in which missions or quests you play but there is a huge amount of content so you should be good for a couple of hours or hundreds or thousands,7
one of the highest quality fps out there made with a staggering amount of love,10
its fun,52
i have been playing this game for a long time and i am still and it still get better at each passing time,-1
good,74
really immersive gameplay with a wide variety of warframes to play as and unique play styles,14
i hope they add more openworlds on different planets how cool that would be to be on a waterplanet uranus or other planets like mercury and saturn including the moon or even an open world void,38
idk just tossing these ideas out there but would be amazing to see them honestly,-1
i had a previous review yes i couldve edited it but i wanted a fresh review  plains of eidolon has renewed my want to play this game,-1
after playing warframe for years on ends i can truly say it has only gotten better the development community is active and the game is constantly changing the player community is just as good with there always being more and more events and missions to complete in squads,-1
highly recommend it definitely the best free to play game ive played so far,0
game levels go by very quickly in coop but for a very scary and intense immersive experience i highly recommend just changing the game mode to single player,24
this game is absolutely hands down the best free to play game there is on the market right now,0
the best way i can describe the actual gameplay of this game is a scifi third person shooter rpg gauntlet legends,22
it has rpg character building elements with an arcade feel really making it feel like you can jump in or leave at any time you want to,-1
whats refreshing about this game though is that character levels dont necessarily mean that you cant play with your friends if say youre overleveled or if they are just getting started and this also applies to missions,37
this ultimately makes for a desirable gaming experience unique to rpg games,-1
but most importantly the game doesnt feel incomplete despite it being a free to play game which means that eventually paying money for it doesnt feel like youre spending it on a free to play game,0
as an added bonus the game devs like what they are doing and they all happen to be gamers themselves,11
takes a bit of time to understand but over all a great game,23
plays like it should cost  dollers updaed regularly a game i would recommend to anyone and everyone,0
although i havent played much it seems pretty good so far,7
awesome game always evolving free to play not pay to win,0
yes this is a good game but you have to be willing to lose your sanity and your time if you play,-1
cant wait to play i apoligize for my spelling i have wrote this at  am,-1
okay this is epic,16
a great game to play with friends,15
best parkour game ever,64
i play this game way too much i love it way too much and i have way too much fun playing it,-1
im so glad the developers put so much love into it,11
all i can do is recommending it to everyone that knows what steam is and wants to play a game that has so many great things to it and keeps you playing and entertained with so much new content all the time,0
warframe  install it play it love it,-1
dont think just download it its free  its fun  it has great mechanics and gameplay,0
thats the reason because its called farmframe  edit ok i have a  hours now and i defenetly worth it even if its completely free,0
,2
i cant stop playing this its just so amazing i mean oo its just too good to be fp i heavily recommend it the community is great and its fun to play with friends,10
logged in once seems kinda cool,43
this game is extremely addictive its also extremely free so get it and play it  one of the best things about warframe is its welcoming and helpful community join a clan itll help you out in the long run and dont be scared to watch guides if you get stuck,-1
de is also one of the best companies out there that listen to their fans and update this game very regularly so its not going to die anytime soon d,68
thanks for reading my review and hopefully ill see you out there fellow tenno,44
jokes aside the game is great combat movement community although there has been a lack of updates recently that shouldent be anything to worry about because they are working on a new story quest and a huge ftl like expansion,-1
good game,45
good game warframe b,19
very good storyline,18
good graphics,1
good for begginers,-1
in my opinion it is the best i play the game most of the time and this shows space ninjas rule,5
play the game to find out more and other wounderful content it has like warframestenno weapons sentinals pets dojos remember tenno are ninja your very own ship its insanely awsome,5
pretty fun game to play with friends,15
thanks warframe,26
i have played this game since the day it has came out and personally i think its an amazing coop game,24
the duviri update is goat,-1
love this game,28
although my router wont let me forward ports its still a great game to go solo aswell,36
i enjoy the aspect of gathering materials to build weapons and researching parts,31
i like the aspect of different frames with different abilities and modding capabilities,14
overall great game,-1
honestly one of the most evolving games i have ever come across on pc,-1
,2
keep up digital extremes and the sky is all yours,42
,2
dud dats a gud game,71
great game,50
its pretty unique and lots of fun,-1
this game it actualy pretty good after putting a few hundred hours in to it,7
i actually really like it,16
the design is awsome all the weapons frames and enemies look awsome on top of that it has nice graphics,1
i would recomend this to my friend,25
im not a huge fan of grinding but i still love this game,3
warframe is about space ninjas with godlike powers and the biggest arsenal of weapons the world has ever seen,-1
it brought me here and here i was reborn,43
great game worth every hour of investment,-1
honestly my favorite game of all time couldnt recommend it more,-1
the labor of love nominee this year and every year in steam awards,-1
great graphics one of the best dev teams ive encountered to date probably the best fp model ive seen as well,10
if you dont mind a grind and have the time to actually work to obtain your things in this game its definitely worth a look,3
its coop needs some work to actually make missions feel as a team effort as it stands it pretty much run n gun and blow everything up which is pretty great too,24
the constant hotfixes which take place through the week also show their dedication to the current community,-1
just an overall refreshing experience,69
this is a great hacknslash third person shooter action rpg,22
pros  free to play  very decent graphics with good port works fine fps on a notsogood laptop  increasing content  interesting world and story in development  easy to learn fun mechanics  decent helpful community at review date  warframe wiki available with pretty much everything you need to know and even things you dont need to know check cons,47
warframe is for me a must try for everyone who enjoys killing pixels for the sake of watching them explode,26
find or create a clan to get the community experience raid challenge yourself to the leaderboard records with endurance events and have fun in a friendly and grindy environment with this game,75
a great free to play game about space ninjas with awsome weapons with either a pet dog or little robot to help you along the way,5
the game does not require a penny to play of course they add to the fun,8
but you can completely enjoy yourself with out paying,8
its good,29
gotta love the de devs,11
ignore the immature reviews you see here its a good game premium currency can be earned through tradingyou can also buy it to support the devs you decide,-1
if the game doesnt tell you what to do next browse some guidesthere are tons of guides great storytelling it is really worth your time,51
better than no man sky at least you can do anything and see ur friends in the other planet xd lel love this game since the archwing update its been awhile and im going back to this game i miss this game alot,-1
yes,33
the fighting system is just amazing there is no better word to describe it,9
you can do all sorts of crazy parkour movements while shooting down your enemies and trust me every single kill feels incredibly satisfying,9
you can do it,-1
go for it,20
the amount of weaponry available allows you to customize your playstyle as much as you want,39
there are currently over  unique warframes in the game plus the prime warframes which are enhanced more powerful versions of some of them,14
the game visuals are incredible for a game released on,1
its very well optimized so you can run it on any potato with mediumlow settings,1
the thing is the currency required to buy this things platinum is tradeable which means you can get almost every possible item in the game without spending a cent except for the tennogen items wich are made by the community and are bought via steam,48
warframe has one of the best if not the best player base ive seen in all my years of gaming,-1
yes you may find some toxic players here and there but the core and vast majority of the community is highly friendly and helpful,4
in conclussion i highly recommend this game,13
as i said at the beginning its not for everyone but if you can handle the heavy grind you will find a game that will entertain you for quite a long time,3
i hope this review was useful to you in any way,40
oh and welcome to the origin system tenno,44
just enjoy the game you can have everything anyway,8
good games more gameplay variation and stuff then i ever see a game do puzzle  horror  fps  stealth  mechas  skating  space ships story and lores just outstanding but u gotta put the grind and hours to get to it  and ofc the most important thing the butts in this game dayumm,-1
i love grinding grinding on men that is haha,3
iz gud,71
this is definitely well decorated grinding game that can keep rpg gamers occupied,3
i recommend buying this,25
its fine i guess,72
its alright i guess,72
if you like grinding games and amazing gameplay at once this is the game for you,3
warframe may seem hard at first to play but the game only gets more easy the longer you stick with it even offering some of the best ingame weapons for free during events that are more often than you think and special dates like christmaseaster etc,-1
warframe has a massive amount of content to explore including framesweapons and even pets,-1
overall warframe is not for everyone but is lots of fun to play and is updated every wensday with new content and provides lots of enterainment its a must play fp game,82
wow,-1
the movement in this game is what the gaming industry needed,-1
a game for all fps lovers alike and its free to play,0
,2
product received for free  best ftp game on the market easily,17
very fun game warframes with different abilities parkour sentinals kubrows as companians this game is a great fp game as other stuff including cosmetics you can get it withought buying with real money only hardwork can get you somewhere storyline about the tenno the second dream blew my mind i highly recommend playing this game,-1
product received for free  good but grindy still kinda feel like i need to play this more,17
very great game love the shoot slash magic controlls i did think the skill trees would be larger though,-1
its awesome,6
the grind wall is way to great for one man to do it alone and have fun and the new update is much more intensive then the rest of the game,3
this game has gotten to beautiful,-1
i had a good run and you were an amazing game i shall remember you fondly,-1
i like this game,28
great game,50
its a grindfest but everything is accessible by just playing the game,3
it will be hard at first but once you start learning and getting better stuff it is seriously awesome,73
,2
this game looked bad years ago but now its one of the best games ive ever played,-1
i mean karson krauss loves this game,28
if you like space ninjas and obsessive grinding youll like warframe,5
also its free,30
to see this game and this developer succeed in a world of shady practices microtransactions and consumer hatred gived me that hope that the video game industry will not crash and burn if developers like digital extremes are more and more common,42
i like to eat,16
just amazing,6
its a good game but there should be a third person mode as well,22
its because i want to give this game the benefit of the doubt and that it probably has improved over time,-1
best game ever,64
warframe is a very fun game of shooting and melee all the way show us some tenno pride,19
plus its free,30
a beautiful game to play with friends,15
one of the best coop games ive ever played,24
pros beautiful graphics and optimization integrated with steam workshop updated often with new content,1
fp done right,10
its still still good,-1
may look intimidating and pay to win at first but with some time and a warm welcome from the community who will help and guide new players most of the items can be earned only cosmetics and community made items need to be paid for,8
the games has great and satisfying combat a variety of warframes with unique abilities strengths and weaknesses allowing for a variety of team compositions,-1
upgrading has great depth to it and seems complex at first but easy to fully understand after a while,-1
fully recommed this game for anyone wanting to find a friendly and helpful commuity alongside a fantastic game that will only continue to recieve more content and future support from the developers,-1
i really liked global agenda so i have a like for this too,37
all in all fun time for free,0
instead of boring you with a wall of text here is a list of what is good and bad about this game  pros  the fun grind yes i said it fun grind  the diversity and unquieness of each warframe  the crafting system  the easy to learn parkour  modding weapons and warframes to make them more powerfull  no pay to win  compalling storyline  the dev team is open minded will be quick to listen and is supportive to the player base,-1
their kind of the mates you never realised arnt your mates  it keeps growing  mostlysupportive community  premium currency is not hidden by a paywall it can be gotten by getting rare or hard to get parts and selling them in the trade chat  cons  long crafting time and i mean like  days to craft some stuff there is stuff to do daily though  rng focus build a shrine and pray cause rng is ruthless use the recruitment chat to get a squad  steep learning curve use the recruitment chat to find help or a guide of the lotus  good luck with the workshop its takes a while for de to process it  plat is key you need to trade like mad get advice and check the warframe market for a good price which is not rediculous  some times things are daunting but do a little research and things become easier  getting into a good clan is hard and remaining is even harder  sometimes it just eats up alot of time if you are busy  heavy relience on premium currency which can be gotten without money as said before  really distracting cause its too damn fun does this even go here,83
anyway i urge anyone who is on the fence or even refusing to play the game to at least get a group of friends together and try this game cause it a alot of fun and even though the grind can get to you when its over you would feel rewarded for your efforts leaving a sence of completion,3
sent jays disciple ye drakosmasher thats awesome sent jays disciple firey sword and shiel sent jays disciple machine shotguns drakosmasher cool sent jays disciple ice beams sent jays disciple and you can kick enemies to the sun sent jays disciple with a few weapons sent jays disciple the bodies literally get ragdolled  metres sent jays disciple bladesaws drakosmasher lol sent jays disciple machine laser guns sent jays disciple ooh sent jays disciple space combat sent jays disciple where you can take giant fists with you sent jays disciple or a  chamber aa cannon drakosmasher noice sent jays disciple throwing knives sent jays disciple you should really try this game sent jays disciple get a better computer just to play drakosmasher maybe sent jays disciple still out of all those a boring katana is one of the high end game melee weapon drakosmasher lel sent jays disciple along with the executioners axe and a few critical build weapons such as dual cleavers sent jays disciple syndicate secondaries are also pretty good end game stuff sent jays disciple theyre like sent jays disciple weapons you get from siding with syndicates sent jays disciple not all of them match to each others level doe drakosmasher ok sent jays disciple oh yeah sent jays disciple explosive bows and throwing knives xd drakosmasher kewl sent jays disciple awesome finisher moves sent jays disciple good animations sent jays disciple a better parkour system sent jays disciple i fell like this chat can be used as a review on warframe drakosmasher yeah drakosmasher copy and paste it drakosmasher into store page  pretty much the review of warframe,-1
never been this excited to start waiting for three days,-1
if a game has ninjas like this one then its legit,5
product received for free  no crying in baseball,17
,2
long and very complete game with a lot of history but telled without the gameplay itself multiplayer is good and can be changed to private for singleplayer experience,36
one of the best games out there endless fun the only downside i would say is the content drought between patches,-1
fun game,46
i was introduced to warframe in late  and despite being absent in the game for a few months this is a game ill always come back to,32
the graphics are unbelievable the gameplay is fun the characters are diverse and interesting and the quests are amazing,1
second dream octavias anthem and the war within are among my favorites because of its emotional appeal to the player,63
one sign of great storytelling is getting your audience to be emotionally invested in what youre writing and thats exactly what des writers did to this particular player,-1
the game isnt perfect because of a few mechanics that needs improvement but its surely superb,-1
the devs are also very responsive to the playerbase,11
warframe definitely is a labor of love,26
keep being awesome de,-1
warframe is amazingly addicting,-1
the amount of cosmetic options is absolutely enormous,8
certain weapons and warframes are extremely satisfying to use,14
i think its alright,72
warframe is a fun game,-1
ninjas are always fun to play as,5
hands down one of the best free to play games you can get today,0
its good i guess,29
it is a great game with nice graphics and a long campaigni love the thing that you can play soloalong friends or publicthe matchmaking system is great and the number of possibilities to play is astonishingi recommend this game to anyone that likes shooters and sf games,-1
i used to play this game back in  it was fun,-1
there are a lot of yummy candies in this game and toys,-1
good game very nice,50
space ninja weapons space weapons and even ninja weapons lots of killing parkour acrobatics fluid controls exciting and extensive gameplay and devs who know they rely on their players and listen and support them accordingly,5
and the best part its still in beta and its already this good,59
,2
i absolutely love this game,28
amazing graphics that run on my crap computer,1
if youre looking into a game to become addicted to this is the one,21
great game its free  nice graphics nice story idk how they can make it free if its this nice but hey whos complaining p,0
an amazing free to play thirdperson shooter where youre ninjasin space the game is quite simple and might get repetitive but it is constantly updated by the developers and has a nice community,5
this game is a masterpiece and a must play game because its not only free but its awesome too,0
this game is one of the best rd person shooters ive ever seen its fun and enjoyable it has magnificent graphics and its definitely worth it,22
also who wouldnt like to play a freetoplay game which doesnt suck and where you get to play as a space ninja and kill ugly aliens like a badass,5
,2
has its good points and bad  but is very fun to play   all i can say it try it youll like it,-1
this game is very funi had a lot of fun playing this game with my friends but if you really want to get good at the game you need to grind a lot,3
this game is such a good game its free to play and its worth playing it,0
nice quality and sounds,1
cant get enough of this game,-1
it only keeps getting better,57
kinda fun,61
i think i like it,16
fun game i kill bad guys n stuff,46
this game came this far with only fp monetization model,8
its so good to the point that this game is now a standard view of an fp game done right,10
best free to play game ever,0
,2
however some things personal favorites are really fun to do and having a team of friends help you with missions really aids the whole experience for this game,37
its really nice that theres a regular release of ingame events to carry on the evergoing storyline and even more weapons thatmight not be used after youre done using it for a quest and leveling it up to the max,-1
its good,29
ive played a little bit its ok,7
after a few hours and after you learn the ropes its really fun,-1
it has given me around  hours of enjoyment so far and with an active dev team and an awesome play base this is a game you shouldnt pass by,-1
warframe has been one of the most innovative projects of its industry as it was the first product to combine the shouldercamera mechancs together with the integration of the online roleplaying systems and created a world that works both by progressing alone and also in coorperation with other people,-1
but the most important aspect are the operators which are essentialy the users themselves they have very good customization options and also match very well in combination with their warframes there are also various factions syndicates and other types of interactions which attach together very well within the overall narrative,14
uh i really really           like warframe,26
this  player player thirdperson shooter is good for freinds looking for a good time,22
the controls of this game are very fluint and wallrunning and sliding around the map makes you feel like a badass ninja,5
the weapons in this game all have their own feel to them and exploring and testing out which ones are good for you can be very fun,31
the imagery and art style of this game is amazing and beutifal to look at,1
the time when you are surrounded by hundreds of enemies and you pull off your special move to clear them all away is something to admire,9
the best thing about this game is that its free so play to your hearts content,0
be prepared to grind a lot though if you want to be able to get all of the other cool and amazing weapons and warframes without spending any money its going to take many hours,-1
this game is a very strong money pusher but if you stay head strong and just grind you will get to where you dont need to spend a dime on what you want,3
from a scale of  to  i would give this game a  out of,-1
hope this helped,4
detailed butts  cool guns and weapons  detailed butts   highly recommended,31
game fun,46
i followed this game since it came out of beta and i only started playing for real last year,59
the devs work hard to improve it every week,-1
warframe had some uncertain beginnings but it is now one of the only games i play,32
incredible timesink if you allow it to be but very fun,-1
a lot to do the game is visually appealing and the community can be very good if you find the right circle for you,4
if you survive until the th quest things get a lot more interesting and is very much worth the wait,67
yes,33
with warframe being one of my most played games in my libary i think it qualifies as one of the most enticing games i have ever played,19
visually the game can be quite beatiful even stunning at times,1
audiowise the music can vary from unobtusive to bombastic with all being very nice to listen to,1
gamefeel is very pleasant with moment to moment combat movement and just action being extremely satisfying,9
honestly there is too much that i like about warframe that i cannot really quantify it,26
ive played it for a few hours  its alright,7
great game with lots of amazing weapons and warframes,-1
they constantly keep adding new content which is great to see in any mmo,12
they keep adding quality content for free,-1
the graphics still look great,1
the movement mechanics still feel great,9
a cohesive storyline is now fleshed out,18
there simply is no other game on the market that gives me the same feeling as this game,-1
with the frame powers weapons and melee all flowing together seamlessly you just feel so powerful,14
its very cathartic and fun,52
i love the characters and the cool powers but i sometimes feel very overpowered,-1
mobility of the game is extremely fun though and boss fights really feel good to play,9
pvp can be fun sometimes if your opponent is honorable,78
the characters you can choose from at the start are pretty powerful,-1
the game looks really nice its lore is fairly interesting,18
the music is nice and some of the characters have great personality,-1
overall not a bad game,-1
great coop game,24
very good for free action scifi,0
this is a really cool game,-1
had a lot of fun,61
enjoy it and try it out,20
nice game but u have to work hard  be good,-1
so good game,50
i recommend this game to my friends,13
grinding at its finest,3
it was an awesome experience,69
nezha is best girlframe,-1
i think that this game is pretty fun and i have enjoyed spending a healthy amount of time playing it,-1
there are plentiful updates from loving developers so theres usually always something to do,-1
very nice,6
very ninja much style such fun amaze,5
,2
,2
,2
,2
,2
this is one of few games that evolves from player feedback digital extremes listens to their player base they dont necessarily agree with everything but they listen,42
the majority of the comunity is awesome content never ends theres always something you can do still have lots of content ahead after playing for over  years you can do eveything by not spending any money though you wont get tennogen items cosmetics made by fans approved by de into the game,53
a lot of grinding involved however which i guess is the only downside in my opinion but i have to say that for a free to play game it is fun to grind with other players and friends most of the time its not tediously repetitive at all,3
my son got this game for christmas from his uncle so we installed it on his computer and he started playing,-1
i asked my son for help and he helped me,4
loved it as it was the best time i had spent with my son since my wife had died,16
this game has ever since brought me and my son closer again and now we actually spend time together outside the house together as well,-1
this game reminded me that theres fun to be had in everything and it has brought both me and my son many happy memories thank you,63
product received for free  if u like asia grind and science fiction u may be right here,17
all stuff is free to farm and they keep updating it with new content so u wont run out of fun,0
great job de,-1
probably most robust complex and honest fp title available on steam platform since its release in  up to this point,10
awesome game awesome characters stuning lands nice coop,24
just great,6
with  years of contect an ever expanding list of weapons items and character classes called warframes in this game the options are almost staggering,14
the gameplay is fantastic and visceral and the community surrounding it is welcoming and friendly,4
ive got over  hours into this game and i plan on putting another  hours more,7
sure theres a grind but the act of playing to grind out the items is still a blast to play,3
if youre looking for a new game to play with friends or to simply scratch that rd person action itch free is pretty damn good asking price if you ask me,0
thanks de very based,-1
warframe is a prime example of how freetoplay games can be both financially sustainable and enjoyable,79
the ingame economy is fair and the majority of items can be earned through gameplay reducing the paytowin factor,8
the level of customization available for warframes weapons and other gear is staggering,14
this allows players to finetune their playstyle and appearance adding a personal touch to the gaming experience,39
warframe has a dedicated and passionate player base,66
the community is known for its friendliness and willingness to help new players creating a positive and welcoming environment,4
warframes addictiveness stems from its perfect balance of action exploration and progression,-1
the constant sense of achievement whether through acquiring a new warframe mastering a difficult mission or discovering a hidden lore detail keeps players hooked,-1
the games liveservice model ensures that theres always something to look forward to making it difficult to put down,-1
additionally the cooperative nature of the gameplay fosters a sense of community and shared accomplishments further enhancing the addictive nature of warframe,-1
in conclusion warframe is a stellar example of a freetoplay game that not only delivers on its promises but continually surpasses expectations,79
its vast universe engaging gameplay and commitment to player satisfaction make it a mustplay for anyone seeking an immersive and everevolving gaming experience,56
warframe is a really fun gamethe combat is fast paced and funits a beuitful game and its free,-1
,2
really good game and interesting too for a free to play still need to fix some older bugs instead of keep coming with new modes and history,-1
its uhhh its pretty good sorry i gotta go an alert just popped up for a catalyst,29
always growing and expanding game with loads of content for free,0
great melee and gun combat,9
,2
probably the best free to play game fps of all time,0
its fast pretty and fun,-1
even the micro transactions system is very fair and they keep evolving the game in the right direction with constant updates,-1
highly recommended,25
never mind its great im saying this of my own free will i promise,0
the community has always been a friendly one seeing as of how a veteran player runs out of things to do they usually resort to helping others reach their level,4
its a loop of friendship and only those who stay for the long run will get to experience it,15
with the game updating so often its hard to write a review that talks about what features are best but the constant updates and the fantastic devs and community are reason enough to get into this game,-1
warframe more fun than you can shake a spacekatana at,-1
for those of you scared away from fp games let me say that this game does it as well as it can be done it is absolutley not paywin everything available to paying members is obtainable by non paying,8
iz great yes,6
,2
youll love it,16
i am loving this game,28
its free to play but is worth investing money into,0
they also give you opportunity for discounted currency,83
the graphics are great runs smoothly and has an interesting story line,1
game is lots of fun action packed and great to play with friends,15
,2
i only played a little but seems good,7
by far my favorite game to play,-1
the game gets updated often and the lore of the universe just keeps growing,-1
de is doing a great job with this game,68
warframe is one of the greatest mmos to date,-1
it features brilliant graphics as well as game play and is super fun and rewarding,56
it is so in depth with a huge variety of weapons armor and mods,31
it has a friendly community that is always willing to help new players,4
the chat user interface is well designed but at the same time has the perfect little amount of complexity,-1
i could go on all day about the beauty of this game,-1
but i will just conclude that warfarne is a master piece,26
very fun game,46
better than destiny,41
still pretty good,6
better than d good game overall,-1
fun lots o customisation do wot u want,39
this game now takes up most of my time because there is so much to do and it gets better if you play with friends,-1
exceptionally good game im surprised its free,0
truely an above aaa quality game hidden in a fp package,10
warframe is downright amazing,26
the loving devs and friendly community and even better an endless expanding world with every new update make this game thrive and grow unlike any game ive played before it,11
but it is free and for us all to enjoy,30
i love this game,28
there is a quite a bit of grinding involved and a little bit of a learning curve which coming from normal ability bar mmo area took some practice to get used to but the game is full of content and more is added often loaded with beautiful graphics has a wonderful soundtrack and free to play,-1
you can solo or pug but the game is best played with a group of friends,36
at over  hours play i can say that i still love this game,7
correct that  hours this game is amazing,7
good game to fall back on,45
good overall,6
